I3	U	31	51	 1 	 51
J	K	18	51	 1 	 51
J	L	33	51	 1 	 51
J	M	0	51	 1 	 51
J	N	31	51	 1 	 51
J	T	20	51	 1 	 51
J	U	2	51	 1 	 51
K	L	15	51	 1 	 51
K	M	18	51	 1 	 51
K	N	13	51	 1 	 51
K	T	2	51	 1 	 51
K	U	20	51	 1 	 51
L	M	33	51	 1 	 51
L	N	2	51	 1 	 51
L	T	15	51	 1 	 51
L	U	33	51	 1 	 51
M	N	31	51	 1 	 51
M	T	20	51	 1 	 51
M	U	2	51	 1 	 51
N	T	13	51	 1 	 51
N	U	32	51	 1 	 51
T	U	20	51	 1 	 51
A	A3	30	51	 2 	 52
A	B	0	51	 2 	 52
A	C	2	51	 2 	 52
A	C3	31	51	 2 	 52
A	D	0	51	 2 	 52
A	D3	30	51	 2 	 52
A	E	19	51	 2 	 52
A	E3	29	51	 2 	 52
A	F	18	51	 2 	 52
A	F3	29	51	 2 	 52
A	G	21	51	 2 	 52
A	H	2	51	 2 	 52
A	H3	30	51	 2 	 52
A	I	18	51	 2 	 52
A	I3	30	51	 2 	 52
A	J	1	51	 2 	 52
A	K	18	51	 2 	 52
A	L	31	51	 2 	 52
A	M	1	51	 2 	 52
A	N	31	51	 2 	 52
A	T	20	51	 2 	 52
A	U	3	51	 2 	 52
A3	B	30	51	 2 	 52
A3	C	29	51	 2 	 52
A3	C3	1	51	 2 	 52
A3	D	30	51	 2 	 52
A3	D3	2	51	 2 	 52
A3	E	12	51	 2 	 52
A3	E3	1	51	 2 	 52
A3	F	12	51	 2 	 52
A3	F3	1	51	 2 	 52
A3	G	13	51	 2 	 52
A3	H	29	51	 2 	 52
A3	H3	1	51	 2 	 52
A3	I	12	51	 2 	 52
A3	I3	0	51	 2 	 52
A3	J	29	51	 2 	 52
A3	K	12	51	 2 	 52
A3	L	3	51	 2 	 52
A3	M	29	51	 2 	 52
A3	N	1	51	 2 	 52
A3	T	12	51	 2 	 52
A3	U	30	51	 2 	 52
B	C	2	51	 2 	 52
B	C3	31	51	 2 	 52
B	D	0	51	 2 	 52
B	D3	30	51	 2 	 52
B	E	19	51	 2 	 52
B	E3	29	51	 2 	 52
B	F	18	51	 2 	 52
B	F3	29	51	 2 	 52
B	G	21	51	 2 	 52
B	H	2	51	 2 	 52
B	H3	30	51	 2 	 52
B	I	18	51	 2 	 52
B	I3	30	51	 2 	 52
B	J	1	51	 2 	 52
B	K	18	51	 2 	 52
B	L	31	51	 2 	 52
B	M	1	51	 2 	 52
B	N	31	51	 2 	 52
B	T	20	51	 2 	 52
B	U	3	51	 2 	 52
C	C3	30	51	 2 	 52
C	D	2	51	 2 	 52
C	D3	31	51	 2 	 52
C	E	17	51	 2 	 52
C	E3	30	51	 2 	 52
C	F	18	51	 2 	 52
C	F3	30	51	 2 	 52
C	G	19	51	 2 	 52
C	H	0	51	 2 	 52
C	H3	30	51	 2 	 52
C	I	18	51	 2 	 52
C	I3	29	51	 2 	 52
C	J	1	51	 2 	 52
C	K	18	51	 2 	 52
C	L	32	51	 2 	 52
C	M	1	51	 2 	 52
C	N	30	51	 2 	 52
C	T	18	51	 2 	 52
C	U	1	51	 2 	 52
C3	D	31	51	 2 	 52
C3	D3	3	51	 2 	 52
C3	E	13	51	 2 	 52
C3	E3	2	51	 2 	 52
C3	F	13	51	 2 	 52
C3	F3	2	51	 2 	 52
C3	G	12	51	 2 	 52
C3	H	30	51	 2 	 52
C3	H3	2	51	 2 	 52
C3	I	13	51	 2 	 52
C3	I3	1	51	 2 	 52
C3	J	30	51	 2 	 52
C3	K	13	51	 2 	 52
C3	L	3	51	 2 	 52
C3	M	30	51	 2 	 52
C3	N	2	51	 2 	 52
C3	T	13	51	 2 	 52
C3	U	29	51	 2 	 52
D	D3	30	51	 2 	 52
D	E	19	51	 2 	 52
D	E3	29	51	 2 	 52
D	F	18	51	 2 	 52
D	F3	29	51	 2 	 52
D	G	21	51	 2 	 52
D	H	2	51	 2 	 52
D	H3	30	51	 2 	 52
D	I	18	51	 2 	 52
D	I3	30	51	 2 	 52
D	J	1	51	 2 	 52
D	K	18	51	 2 	 52
D	L	31	51	 2 	 52
D	M	1	51	 2 	 52
D	N	31	51	 2 	 52
D	T	20	51	 2 	 52
D	U	3	51	 2 	 52
D3	E	14	51	 2 	 52
D3	E3	1	51	 2 	 52
D3	F	14	51	 2 	 52
D3	F3	1	51	 2 	 52
D3	G	15	51	 2 	 52
D3	H	31	51	 2 	 52
D3	H3	2	51	 2 	 52
D3	I	14	51	 2 	 52
D3	I3	2	51	 2 	 52
D3	J	31	51	 2 	 52
D3	K	14	51	 2 	 52
D3	L	3	51	 2 	 52
D3	M	31	51	 2 	 52
D3	N	3	51	 2 	 52
D3	T	14	51	 2 	 52
D3	U	32	51	 2 	 52
E	E3	13	51	 2 	 52
E	F	1	51	 2 	 52
E	F3	13	51	 2 	 52
E	G	2	51	 2 	 52
E	H	17	51	 2 	 52
E	H3	13	51	 2 	 52
E	I	1	51	 2 	 52
E	I3	12	51	 2 	 52
E	J	18	51	 2 	 52
E	K	1	51	 2 	 52
E	L	15	51	 2 	 52
E	M	18	51	 2 	 52
E	N	13	51	 2 	 52
E	T	1	51	 2 	 52
E	U	18	51	 2 	 52
E3	F	13	51	 2 	 52
E3	F3	0	51	 2 	 52
E3	G	14	51	 2 	 52
E3	H	30	51	 2 	 52
E3	H3	1	51	 2 	 52
E3	I	13	51	 2 	 52
E3	I3	1	51	 2 	 52
E3	J	30	51	 2 	 52
E3	K	13	51	 2 	 52
E3	L	2	51	 2 	 52
E3	M	30	51	 2 	 52
E3	N	2	51	 2 	 52
E3	T	13	51	 2 	 52
E3	U	31	51	 2 	 52
F	F3	13	51	 2 	 52
F	G	3	51	 2 	 52
F	H	18	51	 2 	 52
F	H3	13	51	 2 	 52
F	I	0	51	 2 	 52
F	I3	12	51	 2 	 52
F	J	17	51	 2 	 52
F	K	0	51	 2 	 52
F	L	15	51	 2 	 52
F	M	17	51	 2 	 52
F	N	13	51	 2 	 52
F	T	2	51	 2 	 52
F	U	19	51	 2 	 52
F3	G	14	51	 2 	 52
F3	H	30	51	 2 	 52
F3	H3	1	51	 2 	 52
F3	I	13	51	 2 	 52
F3	I3	1	51	 2 	 52
F3	J	30	51	 2 	 52
F3	K	13	51	 2 	 52
F3	L	2	51	 2 	 52
F3	M	30	51	 2 	 52
F3	N	2	51	 2 	 52
F3	T	13	51	 2 	 52
F3	U	31	51	 2 	 52
G	H	19	51	 2 	 52
G	H3	14	51	 2 	 52
G	I	3	51	 2 	 52
G	I3	13	51	 2 	 52
G	J	20	51	 2 	 52
G	K	3	51	 2 	 52
G	L	15	51	 2 	 52
G	M	20	51	 2 	 52
G	N	14	51	 2 	 52
G	T	2	51	 2 	 52
G	U	18	51	 2 	 52
H	H3	30	51	 2 	 52
H	I	18	51	 2 	 52
H	I3	29	51	 2 	 52
H	J	1	51	 2 	 52
H	K	18	51	 2 	 52
H	L	32	51	 2 	 52
H	M	1	51	 2 	 52
H	N	30	51	 2 	 52
H	T	18	51	 2 	 52
H	U	1	51	 2 	 52
H3	I	13	51	 2 	 52
H3	I3	1	51	 2 	 52
H3	J	30	51	 2 	 52
H3	K	13	51	 2 	 52
H3	L	3	51	 2 	 52
H3	M	30	51	 2 	 52
H3	N	2	51	 2 	 52
H3	T	13	51	 2 	 52
H3	U	31	51	 2 	 52
I	I3	12	51	 2 	 52
I	J	17	51	 2 	 52
I	K	0	51	 2 	 52
I	L	15	51	 2 	 52
I	M	17	51	 2 	 52
I	N	13	51	 2 	 52
I	T	2	51	 2 	 52
I	U	19	51	 2 	 52
I3	J	29	51	 2 	 52
I3	K	12	51	 2 	 52
I3	L	3	51	 2 	 52
I3	M	29	51	 2 	 52
I3	N	1	51	 2 	 52
I3	T	12	51	 2 	 52
I3	U	30	51	 2 	 52
J	K	17	51	 2 	 52
J	L	32	51	 2 	 52
J	M	0	51	 2 	 52
J	N	30	51	 2 	 52
J	T	19	51	 2 	 52
J	U	2	51	 2 	 52
K	L	15	51	 2 	 52
K	M	17	51	 2 	 52
K	N	13	51	 2 	 52
K	T	2	51	 2 	 52
K	U	19	51	 2 	 52
L	M	32	51	 2 	 52
L	N	2	51	 2 	 52
L	T	15	51	 2 	 52
L	U	32	51	 2 	 52
M	N	30	51	 2 	 52
M	T	19	51	 2 	 52
M	U	2	51	 2 	 52
N	T	13	51	 2 	 52
N	U	31	51	 2 	 52
T	U	19	51	 2 	 52
A	A3	29	51	 3 	 53
A	B	0	51	 3 	 53
A	C	2	51	 3 	 53
A	C3	30	51	 3 	 53
A	D	0	51	 3 	 53
A	D3	29	51	 3 	 53
A	E	18	51	 3 	 53
A	E3	28	51	 3 	 53
A	F	17	51	 3 	 53
A	F3	28	51	 3 	 53
A	G	20	51	 3 	 53
A	H	2	51	 3 	 53
A	H3	29	51	 3 	 53
A	I	17	51	 3 	 53
A	I3	29	51	 3 	 53
A	J	1	51	 3 	 53
A	K	17	51	 3 	 53
A	L	30	51	 3 	 53
A	M	1	51	 3 	 53
A	N	30	51	 3 	 53
A	T	19	51	 3 	 53
A	U	3	51	 3 	 53
A3	B	29	51	 3 	 53
A3	C	28	51	 3 	 53
A3	C3	1	51	 3 	 53
A3	D	29	51	 3 	 53
A3	D3	2	51	 3 	 53
A3	E	12	51	 3 	 53
A3	E3	1	51	 3 	 53
A3	F	12	51	 3 	 53
A3	F3	1	51	 3 	 53
A3	G	13	51	 3 	 53
A3	H	28	51	 3 	 53
A3	H3	1	51	 3 	 53
A3	I	12	51	 3 	 53
A3	I3	0	51	 3 	 53
A3	J	28	51	 3 	 53
A3	K	12	51	 3 	 53
A3	L	3	51	 3 	 53
A3	M	28	51	 3 	 53
A3	N	1	51	 3 	 53
A3	T	12	51	 3 	 53
A3	U	29	51	 3 	 53
B	C	2	51	 3 	 53
B	C3	30	51	 3 	 53
B	D	0	51	 3 	 53
B	D3	29	51	 3 	 53
B	E	18	51	 3 	 53
B	E3	28	51	 3 	 53
B	F	17	51	 3 	 53
B	F3	28	51	 3 	 53
B	G	20	51	 3 	 53
B	H	2	51	 3 	 53
B	H3	29	51	 3 	 53
B	I	17	51	 3 	 53
B	I3	29	51	 3 	 53
B	J	1	51	 3 	 53
B	K	17	51	 3 	 53
B	L	30	51	 3 	 53
B	M	1	51	 3 	 53
B	N	30	51	 3 	 53
B	T	19	51	 3 	 53
B	U	3	51	 3 	 53
C	C3	29	51	 3 	 53
C	D	2	51	 3 	 53
C	D3	30	51	 3 	 53
C	E	16	51	 3 	 53
C	E3	29	51	 3 	 53
C	F	17	51	 3 	 53
C	F3	29	51	 3 	 53
C	G	18	51	 3 	 53
C	H	0	51	 3 	 53
C	H3	29	51	 3 	 53
C	I	17	51	 3 	 53
C	I3	28	51	 3 	 53
C	J	1	51	 3 	 53
C	K	17	51	 3 	 53
C	L	31	51	 3 	 53
C	M	1	51	 3 	 53
C	N	29	51	 3 	 53
C	T	17	51	 3 	 53
C	U	1	51	 3 	 53
C3	D	30	51	 3 	 53
C3	D3	3	51	 3 	 53
C3	E	13	51	 3 	 53
C3	E3	2	51	 3 	 53
C3	F	13	51	 3 	 53
C3	F3	2	51	 3 	 53
C3	G	12	51	 3 	 53
C3	H	29	51	 3 	 53
C3	H3	2	51	 3 	 53
C3	I	13	51	 3 	 53
C3	I3	1	51	 3 	 53
C3	J	29	51	 3 	 53
C3	K	13	51	 3 	 53
C3	L	3	51	 3 	 53
C3	M	29	51	 3 	 53
C3	N	2	51	 3 	 53
C3	T	13	51	 3 	 53
C3	U	28	51	 3 	 53
D	D3	29	51	 3 	 53
D	E	18	51	 3 	 53
D	E3	28	51	 3 	 53
D	F	17	51	 3 	 53
D	F3	28	51	 3 	 53
D	G	20	51	 3 	 53
D	H	2	51	 3 	 53
D	H3	29	51	 3 	 53
D	I	17	51	 3 	 53
D	I3	29	51	 3 	 53
D	J	1	51	 3 	 53
D	K	17	51	 3 	 53
D	L	30	51	 3 	 53
D	M	1	51	 3 	 53
D	N	30	51	 3 	 53
D	T	19	51	 3 	 53
D	U	3	51	 3 	 53
D3	E	14	51	 3 	 53
D3	E3	1	51	 3 	 53
D3	F	14	51	 3 	 53
D3	F3	1	51	 3 	 53
D3	G	15	51	 3 	 53
D3	H	30	51	 3 	 53
D3	H3	2	51	 3 	 53
D3	I	14	51	 3 	 53
D3	I3	2	51	 3 	 53
D3	J	30	51	 3 	 53
D3	K	14	51	 3 	 53
D3	L	3	51	 3 	 53
D3	M	30	51	 3 	 53
D3	N	3	51	 3 	 53
D3	T	14	51	 3 	 53
D3	U	31	51	 3 	 53
E	E3	13	51	 3 	 53
E	F	1	51	 3 	 53
E	F3	13	51	 3 	 53
E	G	2	51	 3 	 53
E	H	16	51	 3 	 53
E	H3	13	51	 3 	 53
E	I	1	51	 3 	 53
E	I3	12	51	 3 	 53
E	J	17	51	 3 	 53
E	K	1	51	 3 	 53
E	L	15	51	 3 	 53
E	M	17	51	 3 	 53
E	N	13	51	 3 	 53
E	T	1	51	 3 	 53
E	U	17	51	 3 	 53
E3	F	13	51	 3 	 53
E3	F3	0	51	 3 	 53
E3	G	14	51	 3 	 53
E3	H	29	51	 3 	 53
E3	H3	1	51	 3 	 53
E3	I	13	51	 3 	 53
E3	I3	1	51	 3 	 53
E3	J	29	51	 3 	 53
E3	K	13	51	 3 	 53
E3	L	2	51	 3 	 53
E3	M	29	51	 3 	 53
E3	N	2	51	 3 	 53
E3	T	13	51	 3 	 53
E3	U	30	51	 3 	 53
F	F3	13	51	 3 	 53
F	G	3	51	 3 	 53
F	H	17	51	 3 	 53
F	H3	13	51	 3 	 53
F	I	0	51	 3 	 53
F	I3	12	51	 3 	 53
F	J	16	51	 3 	 53
F	K	0	51	 3 	 53
F	L	15	51	 3 	 53
F	M	16	51	 3 	 53
F	N	13	51	 3 	 53
F	T	2	51	 3 	 53
F	U	18	51	 3 	 53
F3	G	14	51	 3 	 53
F3	H	29	51	 3 	 53
F3	H3	1	51	 3 	 53
F3	I	13	51	 3 	 53
F3	I3	1	51	 3 	 53
F3	J	29	51	 3 	 53
F3	K	13	51	 3 	 53
F3	L	2	51	 3 	 53
F3	M	29	51	 3 	 53
F3	N	2	51	 3 	 53
F3	T	13	51	 3 	 53
F3	U	30	51	 3 	 53
G	H	18	51	 3 	 53
G	H3	14	51	 3 	 53
G	I	3	51	 3 	 53
G	I3	13	51	 3 	 53
G	J	19	51	 3 	 53
G	K	3	51	 3 	 53
G	L	15	51	 3 	 53
G	M	19	51	 3 	 53
G	N	14	51	 3 	 53
G	T	2	51	 3 	 53
G	U	17	51	 3 	 53
H	H3	29	51	 3 	 53
H	I	17	51	 3 	 53
H	I3	28	51	 3 	 53
H	J	1	51	 3 	 53
H	K	17	51	 3 	 53
H	L	31	51	 3 	 53
H	M	1	51	 3 	 53
H	N	29	51	 3 	 53
H	T	17	51	 3 	 53
H	U	1	51	 3 	 53
H3	I	13	51	 3 	 53
H3	I3	1	51	 3 	 53
H3	J	29	51	 3 	 53
H3	K	13	51	 3 	 53
H3	L	3	51	 3 	 53
H3	M	29	51	 3 	 53
H3	N	2	51	 3 	 53
H3	T	13	51	 3 	 53
H3	U	30	51	 3 	 53
I	I3	12	51	 3 	 53
I	J	16	51	 3 	 53
I	K	0	51	 3 	 53
I	L	15	51	 3 	 53
I	M	16	51	 3 	 53
I	N	13	51	 3 	 53
I	T	2	51	 3 	 53
I	U	18	51	 3 	 53
I3	J	28	51	 3 	 53
I3	K	12	51	 3 	 53
I3	L	3	51	 3 	 53
I3	M	28	51	 3 	 53
I3	N	1	51	 3 	 53
I3	T	12	51	 3 	 53
I3	U	29	51	 3 	 53
J	K	16	51	 3 	 53
J	L	31	51	 3 	 53
J	M	0	51	 3 	 53
J	N	29	51	 3 	 53
J	T	18	51	 3 	 53
J	U	2	51	 3 	 53
K	L	15	51	 3 	 53
K	M	16	51	 3 	 53
K	N	13	51	 3 	 53
K	T	2	51	 3 	 53
K	U	18	51	 3 	 53
L	M	31	51	 3 	 53
L	N	2	51	 3 	 53
L	T	15	51	 3 	 53
L	U	31	51	 3 	 53
M	N	29	51	 3 	 53
M	T	18	51	 3 	 53
M	U	2	51	 3 	 53
N	T	13	51	 3 	 53
N	U	30	51	 3 	 53
T	U	18	51	 3 	 53
